,User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Fraud,Errors_Bad CVV,Errors_Bad Card Number,Errors_Bad Expiration,Errors_Bad PIN,"Errors_Bad PIN,Insufficient Balance","Errors_Bad PIN,Technical Glitch",Errors_Insufficient Balance,Errors_Technical Glitch,latitude,longitude
12800,0,3,2006,9,8,6:45,31.97,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12801,0,3,2006,9,12,6:57,23.64,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12802,0,3,2006,9,16,6:47,39.3,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12803,0,3,2006,9,24,7:24,39.88,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12804,0,3,2006,9,27,6:47,36.53,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12805,0,3,2006,10,3,6:49,25.21,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12806,0,3,2006,10,4,13:57,77.75,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12807,0,3,2006,10,12,6:39,38.24,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12808,0,3,2006,11,3,6:51,38.41,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12809,0,3,2006,11,7,13:33,79.05,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12810,0,3,2006,11,9,6:19,75.51,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12811,0,3,2006,11,9,6:42,52.2,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12812,0,3,2006,11,13,6:04,102.84,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12813,0,3,2006,12,2,7:31,38.66,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12814,0,3,2006,12,9,6:04,125.93,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12815,0,3,2006,12,9,6:48,38.57,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12816,0,3,2006,12,14,6:34,49.05,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12817,0,3,2006,12,16,6:50,126.86,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12818,0,3,2007,1,11,6:13,108.56,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12819,0,3,2007,1,17,21:54,26.15,2,-3.27E+18,Monterey Park,CA,91754,7832,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12820,0,3,2007,2,8,6:20,73.8,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12821,0,3,2007,2,14,6:40,25.64,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12822,0,3,2007,2,21,6:08,92.08,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12823,0,3,2007,2,22,6:38,54.08,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12824,0,3,2007,3,6,6:08,126.02,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12825,0,3,2007,3,11,6:23,99.96,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12826,0,3,2007,3,11,6:45,120.33,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12827,0,3,2007,3,17,6:42,37.27,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12828,0,3,2007,3,18,6:53,21.23,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12829,0,3,2007,3,21,6:26,141.79,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12830,0,3,2007,3,25,6:56,46.68,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12831,0,3,2007,3,31,6:40,37.36,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12832,0,3,2007,4,1,6:52,30.82,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12833,0,3,2007,4,4,6:40,11.17,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12834,0,3,2007,4,6,6:53,24.03,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12835,0,3,2007,4,20,7:29,117.3,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12836,0,3,2007,4,25,6:24,149.63,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12837,0,3,2007,5,1,21:46,25.42,2,-3.27E+18,Monterey Park,CA,91754,7832,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12838,0,3,2007,5,12,6:00,35.34,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12839,0,3,2007,5,16,6:34,51.71,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12840,0,3,2007,5,16,16:30,124.34,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12841,0,3,2007,5,24,6:31,34.71,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12842,0,3,2007,6,1,6:19,152.46,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12843,0,3,2007,6,5,8:11,37.97,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12844,0,3,2007,6,9,6:35,29.69,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12845,0,3,2007,6,11,13:00,69.95,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12846,0,3,2007,6,20,0:01,36.8,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12847,0,3,2007,6,20,6:36,35.12,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12848,0,3,2007,6,26,21:37,24.32,2,-3.27E+18,Monterey Park,CA,91754,7832,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12849,0,3,2007,6,28,6:17,157.28,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12850,0,3,2007,6,29,6:32,39.56,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12851,0,3,2007,7,13,6:59,45.37,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12852,0,3,2007,7,22,14:03,6.67,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12853,0,3,2007,8,4,6:50,43.24,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12854,0,3,2007,8,11,13:46,57.04,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12855,0,3,2007,8,13,6:36,55.84,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12856,0,3,2007,8,16,6:52,37.95,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12857,0,3,2007,8,17,6:40,23.47,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12858,0,3,2007,8,22,10:46,2.48,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12859,0,3,2007,8,27,19:08,14.41,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12860,0,3,2007,8,28,5:38,38.1,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12861,0,3,2007,9,1,7:25,35.8,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12862,0,3,2007,9,12,6:46,36.06,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12863,0,3,2007,9,21,6:19,135.38,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12864,0,3,2007,9,21,6:39,40.14,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12865,0,3,2007,9,24,6:11,118.19,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12866,0,3,2007,9,27,5:38,133.33,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12867,0,3,2007,10,4,6:57,26.13,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12868,0,3,2007,10,6,6:51,29.73,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12869,0,3,2007,10,12,21:39,31.58,2,-3.27E+18,Monterey Park,CA,91754,7832,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12870,0,3,2007,10,16,7:24,43.96,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12871,0,3,2007,10,17,6:14,133.8,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12872,0,3,2007,10,28,6:56,35.72,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12873,0,3,2007,10,31,19:33,18.7,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12874,0,3,2007,11,2,6:56,51.72,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12875,0,3,2007,11,6,6:40,125.15,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12876,0,3,2007,11,10,6:27,133.68,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12877,0,3,2007,11,11,6:11,82.9,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12878,0,3,2007,11,17,6:14,114.49,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12879,0,3,2007,11,25,6:55,48.35,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12880,0,3,2007,11,26,6:20,90.1,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12881,0,3,2007,11,27,13:14,12.64,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12882,0,3,2007,11,27,13:38,56.67,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12883,0,3,2007,12,4,6:58,41.84,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12884,0,3,2007,12,6,6:13,92.72,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12885,0,3,2007,12,6,21:51,21.47,2,-3.27E+18,Monterey Park,CA,91754,7832,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12886,0,3,2007,12,9,6:38,45.42,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12887,0,3,2007,12,12,6:26,165.78,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12888,0,3,2007,12,13,6:51,39.49,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12889,0,3,2007,12,13,14:26,3.58,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12890,0,3,2007,12,30,13:09,16.69,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12891,0,3,2008,1,14,13:59,63.82,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12892,0,3,2008,1,19,6:17,147.71,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12893,0,3,2008,1,20,6:27,138.88,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12894,0,3,2008,1,21,7:37,656.53,2,7.70E+18,Monterey Park,CA,91755,5533,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12895,0,3,2008,1,26,6:31,37.71,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12896,0,3,2008,2,2,6:24,144.65,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12897,0,3,2008,2,8,6:55,37.78,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12898,0,3,2008,2,10,6:19,155.01,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12899,0,3,2008,2,11,6:24,81.05,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12900,0,3,2008,2,14,6:38,21.3,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12901,0,3,2008,3,3,6:15,165.18,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12902,0,3,2008,3,10,16:49,122.24,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,1,0,34.051522,-118.129807
12903,0,3,2008,3,14,21:42,31.27,2,-3.27E+18,Monterey Park,CA,91754,7832,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12904,0,3,2008,3,15,6:45,43.97,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12905,0,3,2008,3,16,6:04,135.39,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12906,0,3,2008,3,21,6:57,39.08,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12907,0,3,2008,3,25,6:09,117.61,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12908,0,3,2008,3,29,6:04,42.18,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12909,0,3,2008,4,14,6:42,34.13,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12910,0,3,2008,4,21,6:50,38.62,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12911,0,3,2008,4,30,6:07,119.86,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12912,0,3,2008,5,9,6:39,35.28,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12913,0,3,2008,5,10,6:59,26.91,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12914,0,3,2008,5,16,6:20,127.13,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12915,0,3,2008,5,19,6:29,39.43,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12916,0,3,2008,5,24,6:38,26.5,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12917,0,3,2008,5,25,13:35,62.76,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12918,0,3,2008,5,28,7:24,39.37,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12919,0,3,2008,6,21,6:57,45.07,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12920,0,3,2008,6,22,7:30,40.09,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12921,0,3,2008,6,23,6:28,166.63,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12922,0,3,2008,6,25,6:15,129.47,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12923,0,3,2008,7,1,13:49,54.31,2,-7.15E+18,Monterey Park,CA,91755,5970,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12924,0,3,2008,7,6,19:43,8.12,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12925,0,3,2008,7,8,6:58,36.44,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12926,0,3,2008,7,13,6:53,47.15,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12927,0,3,2008,7,20,7:16,41.66,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12928,0,3,2008,7,22,6:46,37.25,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12929,0,3,2008,7,24,6:26,43.51,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12930,0,3,2008,7,24,6:47,40.26,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12931,0,3,2008,7,25,13:32,63.13,2,-7.15E+18,Monterey Park,CA,91755,5970,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12932,0,3,2008,7,30,6:27,170.12,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12933,0,3,2008,8,2,6:56,39.69,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12934,0,3,2008,8,5,6:33,33.79,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12935,0,3,2008,8,9,6:58,58.22,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12936,0,3,2008,8,11,6:22,130.64,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12937,0,3,2008,8,14,7:39,36.38,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12938,0,3,2008,8,18,14:47,3.69,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12939,0,3,2008,8,19,6:12,121.28,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,1,0,34.051522,-118.129807
12940,0,3,2008,8,28,7:43,38.52,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12941,0,3,2008,9,1,13:39,80.91,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12942,0,3,2008,9,10,5:12,155.14,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12943,0,3,2008,9,16,16:01,60.41,2,3.41E+18,Monterey Park,CA,91754,5651,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12944,0,3,2008,9,27,6:24,106.11,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12945,0,3,2008,9,28,13:29,10.07,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12946,0,3,2008,10,6,6:30,39.8,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12947,0,3,2008,10,7,6:21,87.36,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12948,0,3,2008,10,8,19:24,13.3,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12949,0,3,2008,10,9,13:37,52.48,2,-7.15E+18,Monterey Park,CA,91755,5970,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12950,0,3,2008,10,18,6:26,138.56,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12951,0,3,2008,10,22,6:28,170.39,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12952,0,3,2008,10,23,7:25,29.06,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12953,0,3,2008,10,25,6:26,83.07,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12954,0,3,2008,10,25,6:45,45.37,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12955,0,3,2008,10,26,13:49,33.91,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12956,0,3,2008,10,28,6:15,130.99,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12957,0,3,2008,11,7,13:55,83.57,2,-7.15E+18,Monterey Park,CA,91755,5970,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12958,0,3,2008,11,12,6:03,161.87,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12959,0,3,2008,11,12,16:12,104.87,2,3.41E+18,Monterey Park,CA,91754,5651,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12960,0,3,2008,11,20,6:22,97.92,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12961,0,3,2008,11,28,6:40,35.45,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12962,0,3,2008,11,29,6:33,34.47,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12963,0,3,2008,12,6,14:08,4.45,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12964,0,3,2008,12,8,6:58,56.26,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12965,0,3,2008,12,10,6:26,95.62,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12966,0,3,2008,12,11,6:40,44.02,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12967,0,3,2008,12,15,7:27,39.04,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12968,0,3,2008,12,19,6:45,26.12,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12969,0,3,2008,12,19,6:54,133.4,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12970,0,3,2008,12,21,6:15,128.59,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12971,0,3,2008,12,22,16:52,8,2,8.08E+18,Monterey Park,CA,91754,5310,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12972,0,3,2008,12,23,6:13,136.11,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12973,0,3,2009,1,18,6:38,35.74,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12974,0,3,2009,1,19,6:05,40.88,2,-5.48E+18,Monterey Park,CA,91755,5942,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12975,0,3,2009,1,23,6:05,145.98,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12976,0,3,2009,2,2,6:29,144.08,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12977,0,3,2009,2,5,6:40,26.87,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
12978,0,3,2009,2,6,6:17,89.08,2,-7.28E+17,Monterey Park,CA,91754,5411,0,0,0,0,0,0,0,0,0,34.051522,-118.129807
